time,lat,lon,region,precip
2021-01-03,35.375,110.875,0,0.0
2021-01-03,35.625,110.625,0,0.0
2021-01-03,35.625,110.875,0,0.0
2021-01-03,35.625,111.125,0,0.0
2021-01-03,35.625,111.375,0,0.0
2021-01-03,35.625,111.625,0,0.0
2021-01-03,35.625,111.875,0,0.0
2021-01-03,35.875,110.875,0,0.0
2021-01-03,35.875,111.125,0,0.0
2021-01-03,35.875,111.375,0,0.0
2021-01-03,35.875,111.625,0,0.0
2021-01-03,35.875,111.875,0,0.0
2021-01-03,36.125,111.125,0,0.0
2021-01-03,36.125,111.375,0,0.0
2021-01-03,36.125,111.625,0,0.0
2021-01-03,36.125,111.875,0,0.0
2021-01-03,36.125,112.125,0,0.0
2021-01-03,36.375,111.375,0,0.0
2021-01-03,36.375,111.625,0,0.0
